"Region","rsu_raf","nombre","glosa","fono","Socios","Socias","FechaConstitucion","Column1","NombreOficina","Empresa","total","tramo","tipo","anio","Mes","Dia","antiguedad","decada","codigo_region"
"Araucania",9010064,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE ROPA USADA Y ARTESANIA "" EL ESFUERZO ""","ACTIVO",NA,12,14,1984-07-06,NA,"IPT TEMUCO",NA,26,"40 o menos","Independiente",1984,7,6,37,"Entre 1981 a 1990","09"
"Araucania",9010073,"SINDICATO DE TRABAJADORES INDEPENDIENTES DUEÑOS DE TAXIS COLECTIVOS, LINEA Nº13, COMUNA DE PADRE LAS CASAS, CIUDAD DE TEMUCO","ACTIVO","339080",71,29,1985-11-20,NA,"IPT TEMUCO",NA,100,"Entre 51 y 100","Independiente",1985,11,20,36,"Entre 1981 a 1990","09"
"Araucania",9010074,"SINDICATO DE TRABAJADORES INDEPENDIENTES DUEÑOS DE TAXIS COLECTIVOS LINEA Nº 15 SUR","ACTIVO","252395",48,9,1986-01-02,NA,"IPT TEMUCO",NA,57,"Entre 51 y 100","Independiente",1986,1,2,36,"Entre 1981 a 1990","09"
"Araucania",9010076,"SINDICATO DE TRABAJADORES INDEPENDIENTES "" LONCOCHE QUECHUREHUE","ACTIVO",NA,38,16,1986-04-19,NA,"IPT TEMUCO",NA,54,"Entre 51 y 100","Independiente",1986,4,19,36,"Entre 1981 a 1990","09"
"Araucania",9010079,"SINDICATO DE TRABAJADORES INDEPENDIENTES DEL COMERCIO EN LA VIA PUBLICA Y FERIA DE TEMUCO","ACTIVO",NA,25,20,1987-05-14,NA,"IPT TEMUCO",NA,45,"Entre 41 y 50","Independiente",1987,5,14,34,"Entre 1981 a 1990","09"
"Araucania",9010111,"SINDICATO DE TRABAJADORES INDEPENDIENTES ESTACIONADOS FERIA PINTO SOL PONIENTE","ACTIVO",NA,40,16,1990-01-30,NA,"IPT TEMUCO",NA,56,"Entre 51 y 100","Independiente",1990,1,30,32,"Entre 1981 a 1990","09"
"Araucania",9010114,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE TAXIS COLECTIVOS TEMUCO, LINEA Nº25","ACTIVO","452286411",26,14,1990-03-27,"492130 TRANSPORTE DE PASAJEROS VÍA TAXI COLECTIVO","IPT TEMUCO",NA,40,"40 o menos","Independiente",1990,3,27,32,"Entre 1981 a 1990","09"
"Araucania",9010116,"SINDICATO DE TRABAJADORES INDEPENDIENTES ARTESANOS CALLE BULNES","ACTIVO",NA,7,5,1990-04-09,"477396 VENTA AL POR MENOR DE RECUERDOS, ARTESANÍAS Y ARTÍCULOS RELIGIOSOS EN COMERCIOS ESPECIALIZADOS","IPT TEMUCO",NA,12,"40 o menos","Independiente",1990,4,9,32,"Entre 1981 a 1990","09"
"Araucania",9010118,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE BUZOS MARISCADORES Y PESCADORES ARTESANALES "" EL MAULE ""","ACTIVO",NA,17,0,1990-05-24,NA,"IPT TEMUCO",NA,17,"40 o menos","Independiente",1990,5,24,31,"Entre 1981 a 1990","09"
"Araucania",9010155,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE TAXIS COLECTIVOS DE TRANSPORTE DE PASAJEROS Y SERVICIOS DE LA LINEA Nº17","ACTIVO","315290",99,22,1991-06-27,NA,"IPT TEMUCO",NA,121,"Entre 101 y 200","Independiente",1991,6,27,30,"Entre 1991 a 2000","09"
"Araucania",9010177,"SINDICATO DUEÑOS DE TAXIS COLECTIVOS LINEA 21","ACTIVO","735629",30,10,1991-12-01,"492130 TRANSPORTE DE PASAJEROS VÍA TAXI COLECTIVO","IPT TEMUCO",NA,40,"40 o menos","Independiente",1991,12,1,30,"Entre 1991 a 2000","09"
"Araucania",9010208,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE LA FERIA DEL JUGUETE Y ACTIVIDADES AFINES DE LA ARAUCANIA","ACTIVO",NA,85,62,1993-02-23,"476400 VENTA AL POR MENOR DE JUEGOS Y JUGUETES EN COMERCIOS ESPECIALIZADOS","IPT TEMUCO",NA,147,"Entre 101 y 200","Independiente",1993,2,23,29,"Entre 1991 a 2000","09"
"Araucania",9010211,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE FERIAS","ACTIVO",NA,11,20,1993-05-25,NA,"IPT TEMUCO",NA,31,"40 o menos","Independiente",1993,5,25,28,"Entre 1991 a 2000","09"
"Araucania",9090013,"SINDICATO DE TRABAJADORES INDEPENDIENTES TAXISTAS BASICOS PITRUFQUEN","ACTIVO","391317",9,2,1993-11-06,NA,"ICT PITRUFQUEN",NA,11,"40 o menos","Independiente",1993,11,6,28,"Entre 1991 a 2000","09"
"Araucania",9010261,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE PESCADORES RUKA LEUFU DE ROMOPULLI COMUNA DE PUERTO SAAVEDRA..","ACTIVO",NA,12,0,1996-03-30,NA,"IPT TEMUCO",NA,12,"40 o menos","Independiente",1996,3,30,26,"Entre 1991 a 2000","09"
"Araucania",9010268,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE MATERIALES ARIDOS DE LA COMUNA DE TEMUCO","ACTIVO",NA,18,3,1996-08-23,"0 ACTIVIDADES NO ESPECIFICADAS","IPT TEMUCO",NA,21,"40 o menos","Independiente",1996,8,23,25,"Entre 1991 a 2000","09"
"Araucania",9010282,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE VENDEDORES AMBULANTES DE HUMITAS "" LA DAMA "" TEMUCO CENTRO.","ACTIVO",NA,0,25,1998-03-26,NA,"IPT TEMUCO",NA,25,"40 o menos","Independiente",1998,3,26,24,"Entre 1991 a 2000","09"
"Araucania",9010291,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE DUEÑOS Y CHOFERES DE TAXIS COLECTIVOS 2.000.","ACTIVO",NA,8,0,1998-07-18,"492290 OTRAS ACTIVIDADES DE TRANSPORTE DE PASAJEROS POR VÍA TERRESTRE N.C.P.","IPT TEMUCO",NA,8,"40 o menos","Independiente",1998,7,18,23,"Entre 1991 a 2000","09"
"Araucania",9010297,"SINDICATO DE TRABAJADORES INDEPENDIENTES DUEÑOS de TAXIS COLECTIVOS linea nº 20","ACTIVO","452348562",36,11,1999-08-20,NA,"IPT TEMUCO",NA,47,"Entre 41 y 50","Independiente",1999,8,20,22,"Entre 1991 a 2000","09"
"Araucania",9020032,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE TRANSPORTE ESCOLAR Y TURISMO DE LAS PROVINCIAS DE BIO-BIO,MALLECO Y CAUTIN","ACTIVO",NA,15,11,1992-06-20,NA,"IPT MALLECO (ANGOL)",NA,26,"40 o menos","Independiente",1992,6,20,29,"Entre 1991 a 2000","09"
"Araucania",9020038,"SINDICATO DE TRABAJADORES INDEPENDIENTES AMBULANTES Y ESTABLECIDOS DE FERIAS LIBRES Y RAMOS SIMILARES ""LOS COPIHUES"" DE LA PROVINCIA DE MALLECO","ACTIVO","715914",15,13,1995-03-08,NA,"IPT MALLECO (ANGOL)",NA,28,"40 o menos","Independiente",1995,3,8,27,"Entre 1991 a 2000","09"
"Araucania",9050005,"SINDICATO DE TRABAJADORES INDEPENDIENTES FLETEROS LACUSTRES Y FLUVIALES DE PUCON","ACTIVO",NA,29,0,1970-04-17,"942000 ACTIVIDADES DE SINDICATOS","ICT VILLARRICA",NA,29,"40 o menos","Independiente",1970,4,17,52,"Entre 1961 a 1970","09"
"Araucania",9050028,"SINDICATO DE TRABAJADORES INDEPENDIENTES COMERCIANTES AMBULANTES DE VILLARRICA Y LA IX REGION ""LA FERIA""","ACTIVO",NA,5,16,1997-04-15,NA,"ICT VILLARRICA",NA,21,"40 o menos","Independiente",1997,4,15,25,"Entre 1991 a 2000","09"
"Araucania",9050031,"SINDICATO DE TRABAJADORES INDEPENDIENTES BOTEROS LACUSTRES Y ACTIVIDADES AFINES PLAYA GRANDE LICAN RAY","ACTIVO",NA,15,10,1999-03-18,NA,"ICT VILLARRICA",NA,25,"40 o menos","Independiente",1999,3,18,23,"Entre 1991 a 2000","09"
"Los Lagos",10010005,"SINDICATO DE TRABAJADORES INDEPENDIENTES SUPLEMENTEROS DE LAS PROVINCIAS DE LLANQUIHUE, CHILOE, PALENA Y PROVINCIAS DE LA DECIMO PRIMERA REGION","ACTIVO",NA,20,10,1979-10-08,NA,"IPT PUERTO MONTT",NA,30,"40 o menos","Independiente",1979,10,8,42,"Entre 1971 a 1980","10"
"Los Lagos",10010011,"SINDICATO DE TRABAJADORES INDEPENDIENTES FLETEROS DE ANGELMO, PESCADORES ARTESANALES, TURISMO MARITIMO, BUZOS, RECOLECTORES DE ORILLA, ACUICOLAS, ALGEROS, ACTIVIDADES ANEXAS Y CONEXAS.-","ACTIVO",NA,27,4,1934-01-24,NA,"IPT PUERTO MONTT",NA,31,"40 o menos","Independiente",1934,1,24,88,"Entre 1900 a 1950","10"
"Los Lagos",10010014,"SINDICATO DE TRABAJADORES INDEPENDIENTES .ALGUEROS Y PESCADORES ARTESANALES ESTRELLA DEL MAR","ACTIVO",NA,11,6,1980-09-13,NA,"IPT PUERTO MONTT",NA,17,"40 o menos","Independiente",1980,9,13,41,"Entre 1971 a 1980","10"
"Los Lagos",10010016,"SINDICATO DE TRABAJADORES INDEPENDIENTES TAXISTAS DE LA PROVINCIA DE LLANQUIHUE","ACTIVO",NA,28,0,1964-08-07,NA,"IPT PUERTO MONTT",NA,28,"40 o menos","Independiente",1964,8,7,57,"Entre 1961 a 1970","10"
"Los Lagos",10010042,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES DE PUNTILLA TENGLO - PUERTO MONTT","ACTIVO",NA,21,2,1981-10-29,NA,"IPT PUERTO MONTT",NA,23,"40 o menos","Independiente",1981,10,29,40,"Entre 1981 a 1990","10"
"Los Lagos",10010046,"SINDICATO DE TRABAJADORES INDEPENDIENTES COMERCIANTES ESTACIONADOS EN FRUTAS VERDURAS Y PRODUCTOS LACTEOS NUEVA ESPERANZA","ACTIVO",NA,13,18,1982-01-05,NA,"IPT PUERTO MONTT",NA,31,"40 o menos","Independiente",1982,1,5,40,"Entre 1981 a 1990","10"
"Los Lagos",10010051,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES DE MIRAMAR","ACTIVO",NA,42,3,1982-06-01,NA,"IPT PUERTO MONTT",NA,45,"Entre 41 y 50","Independiente",1982,6,1,39,"Entre 1981 a 1990","10"
"Los Lagos",10010061,"SINDICATO PROVINCIAL DE DUEÑOS DE TAXIS COLECTIVOS","ACTIVO",NA,18,3,1983-04-16,NA,"IPT PUERTO MONTT",NA,21,"40 o menos","Independiente",1983,4,16,39,"Entre 1981 a 1990","10"
"Los Lagos",10010062,"SINDICATO DE TRABAJADORES INDEPENDIENTES DUEÑOS DE TAXIS COLECTIVOS LINEA Nº2 MANUEL MONTT-LIBERTAD DE PUERTO MONTT","ACTIVO",NA,16,3,1983-10-20,NA,"IPT PUERTO MONTT",NA,19,"40 o menos","Independiente",1983,10,20,38,"Entre 1981 a 1990","10"
"Los Lagos",10010063,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES Y BUZOS DE CALETA CARELMAPU","ACTIVO",NA,89,0,1983-11-19,NA,"IPT PUERTO MONTT",NA,89,"Entre 51 y 100","Independiente",1983,11,19,38,"Entre 1981 a 1990","10"
"Los Lagos",10010082,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, ALGUEROS, MARISCADORES Y RAMOS AFINES ""EULOGIO GOYCOLEA GARAY"" DE CALBUCO.","ACTIVO",NA,28,3,1985-03-10,NA,"IPT PUERTO MONTT",NA,31,"40 o menos","Independiente",1985,3,10,37,"Entre 1981 a 1990","10"
"Los Lagos",10010087,"SINDICATO DE TRABAJADORES INDEPENDIENTES COMERCIANTES ARTESANOS ESTACIONADOS EN ANGELMO","ACTIVO",NA,11,30,1985-11-14,NA,"IPT PUERTO MONTT",NA,41,"Entre 41 y 50","Independiente",1985,11,14,36,"Entre 1981 a 1990","10"
"Los Lagos",10010093,"SINDICATO DE TRABAJADORES INDEPENDIENTES, PESCADORES ARTESANALES, MARISCADORES, ALGUEROS, ACUICULTORES, RECOLECTORES DE ORILLA, BUZOS MARISCADORES Y RAMOS AFINES PASAJE AMORTAJADO","ACTIVO",NA,19,11,1986-01-11,NA,"IPT PUERTO MONTT",NA,30,"40 o menos","Independiente",1986,1,11,36,"Entre 1981 a 1990","10"
"Los Lagos",10010096,"SINDICATO DE TRABAJADORES INDEPENDIENTE PESQUERO ARTESANAL ""MAULLIN""","ACTIVO",NA,64,0,1986-01-21,NA,"IPT PUERTO MONTT",NA,64,"Entre 51 y 100","Independiente",1986,1,21,36,"Entre 1981 a 1990","10"
"Los Lagos",10010101,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES ALGUEROS, MARISCADORES Y RAMOS SIMILARES ""SAN PEDRO"" DE PELLUCO","ACTIVO",NA,17,9,1986-05-28,NA,"IPT PUERTO MONTT",NA,26,"40 o menos","Independiente",1986,5,28,35,"Entre 1981 a 1990","10"
"Los Lagos",10010109,"SINDICATO DE TRANSPORTE DE PASAJEROS MARÍTIMOS, FLUVIAL Y LACUSTRE","ACTIVO",NA,25,0,1986-11-26,"0 ACTIVIDADES NO ESPECIFICADAS","IPT PUERTO MONTT",NA,25,"40 o menos","Independiente",1986,11,26,35,"Entre 1981 a 1990","10"
"Los Lagos",10010114,"SINDICATO DE TRABAJADORRES INDEPENDIENTES PESCADORES ARTESANALES, ALGUEROS, MARISCADORES Y RAMOS SIMILARES ""BALNEARIO PELLUCO"" DE PELLUCO","ACTIVO",NA,11,7,1987-06-13,NA,"IPT PUERTO MONTT",NA,18,"40 o menos","Independiente",1987,6,13,34,"Entre 1981 a 1990","10"
"Los Lagos",10010136,"SINDICATO DE TRABAJADORES INDEPENDIENTES DUEÑOS DE VEHICULOS DE TRANSPORTE ESCOLAR DE LA PROVINCIA DE LLANQUIHUE ""SAN CRISTOBAL""","ACTIVO",NA,4,18,1988-11-25,NA,"IPT PUERTO MONTT",NA,22,"40 o menos","Independiente",1988,11,25,33,"Entre 1981 a 1990","10"
"Los Lagos",10010139,"SINDICATO DE TRABAJADORES AGRICOLAS INDEPENDIENTES Y ALGUEROS","ACTIVO",NA,6,2,1988-12-03,NA,"IPT PUERTO MONTT",NA,8,"40 o menos","Independiente",1988,12,3,33,"Entre 1981 a 1990","10"
"Los Lagos",10010140,"SINDICATO INDEPENDIENTES DE PESCADORES ARTESANALES Y ALGUEROS, BUZOS MARISCADORES, ASISTENTES DE BUZOS, RECOLECTORES DE ORILLA, ACUICULTORES Y RAMOS AFINES ""LA CALETA "" DE CHANGUE","ACTIVO",NA,9,17,1988-12-24,NA,"IPT PUERTO MONTT",NA,26,"40 o menos","Independiente",1988,12,24,33,"Entre 1981 a 1990","10"
"Los Lagos",10010144,"SINDICATO DE TRABAJADORES INDEPENDIENTES ACUICOLAS,ALGUEROS, PESCADORES ARTESANALES ""LAS DUNAS"" DE LA COMUNA DE MAULLIN","ACTIVO",NA,9,8,1989-02-24,NA,"IPT PUERTO MONTT",NA,17,"40 o menos","Independiente",1989,2,24,33,"Entre 1981 a 1990","10"
"Los Lagos",10010145,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES ALGUEROS ""CHAMIZA"" DE CHAMIZA","ACTIVO",NA,9,13,1989-04-02,NA,"IPT PUERTO MONTT",NA,22,"40 o menos","Independiente",1989,4,2,33,"Entre 1981 a 1990","10"
"Los Lagos",10010146,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES - ALGUEROS QUENUIR BAJO","ACTIVO",NA,15,12,1989-04-21,NA,"IPT PUERTO MONTT",NA,27,"40 o menos","Independiente",1989,4,21,33,"Entre 1981 a 1990","10"
"Los Lagos",10010147,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, BUZOS MARISCADORES Y RAMOS SIMILARES ""CALETA EL MANZANO"" DE LA LOCALIDAD DE EL MANZANO, COMUNA DE HUALAIHUE","ACTIVO",NA,23,12,1989-06-08,NA,"IPT PUERTO MONTT",NA,35,"40 o menos","Independiente",1989,6,8,32,"Entre 1981 a 1990","10"
"Los Lagos",10010148,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES BUZOS MARISCADORES Y RAMOS SIMILARES ""EL CISNE"" DE LA LOCALIDAD DE HUALAIHUE, COMUNA DE HUALAIHUE, DECIMA REGION","ACTIVO",NA,12,24,1989-06-08,NA,"IPT PUERTO MONTT",NA,36,"40 o menos","Independiente",1989,6,8,32,"Entre 1981 a 1990","10"
"Los Lagos",10010156,"SINDICATO DE TRABAJADORES INDEPENDIENTES, DUENOS DE TAXIS COLECTIVOS LINEA 1 BELLAVISTA - TECHO PARA TODOS","ACTIVO",NA,28,6,1989-11-08,NA,"IPT PUERTO MONTT",NA,34,"40 o menos","Independiente",1989,11,8,32,"Entre 1981 a 1990","10"
"Los Lagos",10010157,"SINDICATO DE TRABAJADORES INDEPENDIENTES COMERCIANTES AMBULANTES SECTOR CENTRO ""FE Y UNION"" DE PUERTO MONTT","ACTIVO",NA,4,11,1989-11-16,NA,"IPT PUERTO MONTT",NA,15,"40 o menos","Independiente",1989,11,16,32,"Entre 1981 a 1990","10"
"Los Lagos",10010159,"SINDICATO DE TRABAJADORES INDEPENDIENTES, PESCADORES ARTESANALES, BUZOS MARISCADORES, ALGUEROS Y ACUICULTORES ""CASCAJAL""","ACTIVO",NA,10,6,1989-11-28,NA,"IPT PUERTO MONTT",NA,16,"40 o menos","Independiente",1989,11,28,32,"Entre 1981 a 1990","10"
"Los Lagos",10010161,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, ALGUEROS Y AGRICOLAS ""LOS CISNES"" DE AUCHA - AGUANTAO","ACTIVO",NA,10,12,1989-12-18,NA,"IPT PUERTO MONTT",NA,22,"40 o menos","Independiente",1989,12,18,32,"Entre 1981 a 1990","10"
"Los Lagos",10010168,"SINDICATO DE TRABAJADORES INDEPENDIENTES,ACUICOLAS,ALGUEROS, PESCADORES ARTESANALES "" MAR AZUL "" DE LA COMUNA DE MAULLIN.-","ACTIVO",NA,7,9,1990-02-09,NA,"IPT PUERTO MONTT",NA,16,"40 o menos","Independiente",1990,2,9,32,"Entre 1981 a 1990","10"
"Los Lagos",10010169,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, ALGUEROS FLOR DEL MAR DE CHANGUE","ACTIVO",NA,11,5,1990-02-16,NA,"IPT PUERTO MONTT",NA,16,"40 o menos","Independiente",1990,2,16,32,"Entre 1981 a 1990","10"
"Los Lagos",10010170,"SINDICATO DE TRABAJADORES INDEPENDIENTES, PESCADORES ARTESANALES, BUZOS, MARISCADORES, ASISTENTES DE BUZOS, RECOLECTORES DE ORILLA, ARMADORES, RAMOS AFINES Y ACUICULTORES EL CORAL DE LA PASADA MAULLIN","ACTIVO",NA,23,0,1990-02-16,NA,"IPT PUERTO MONTT",NA,23,"40 o menos","Independiente",1990,2,16,32,"Entre 1981 a 1990","10"
"Los Lagos",10010175,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES ALGUEROS, BUZOS MARISCADORES, ASISTENTES DE BUZOS, RECOLECTORES DE ORILLA, ARMADORES, RAMOS AFINES Y ACUICULTORES, ?SAN PEDRO? DE LA PA","ACTIVO",NA,5,17,1990-03-12,"0 ACTIVIDADES NO ESPECIFICADAS","IPT PUERTO MONTT",NA,22,"40 o menos","Independiente",1990,3,12,32,"Entre 1981 a 1990","10"
"Los Lagos",10010180,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, ALGUEROS, BUZOS MARISCADORES, AISTENTES DE BUZOS, RECOLECTORES DE ORILLA, ARMADORES Y RAMOS AFINES PAZ Y PROGRESO DE LA COMUNA DE MAULL","ACTIVO",NA,14,16,1990-04-03,NA,"IPT PUERTO MONTT",NA,30,"40 o menos","Independiente",1990,4,3,32,"Entre 1981 a 1990","10"
"Los Lagos",10010182,"SINDICATO DE TRAB. IND.PESCADORES ARTESANALES,ACUICULTORES,BUZOS MARISCADORES,ASISTENTES DE BUZOS,ARMADORES,PATRONES DE NAVES MENORES,CULTIVADORES,RECOLECTORES DE ORILLA Y RAMOS AFINES EL PINO","ACTIVO",NA,8,3,1990-04-20,"0 ACTIVIDADES NO ESPECIFICADAS","IPT PUERTO MONTT",NA,11,"40 o menos","Independiente",1990,4,20,32,"Entre 1981 a 1990","10"
"Los Lagos",10010190,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, ALGUEROS, BUZOS MARISCADORES, ASISTENTES DE BUZOS, ACUICULTORES Y RAMOS AFINES LUZ Y FUERZA COMUNA DE MAULLIN","ACTIVO",NA,12,7,1990-05-23,NA,"IPT PUERTO MONTT",NA,19,"40 o menos","Independiente",1990,5,23,31,"Entre 1981 a 1990","10"
"Los Lagos",10010221,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, ALGUEROS, MARISCADORES Y RAMAS AFINES ARTURO PRAT DE PIEDRA AZUL","ACTIVO",NA,17,28,1990-11-22,NA,"IPT PUERTO MONTT",NA,45,"Entre 41 y 50","Independiente",1990,11,22,31,"Entre 1981 a 1990","10"
"Los Lagos",10080084,"SINDICATO DE TRABAJADORES INDEPENDIENTES .PESCADORES ARTESANALES ACUICULTORES ""ESTAQUILLA""","ACTIVO","277419",61,13,1991-01-25,NA,"ICT PUERTO VARAS",NA,74,"Entre 51 y 100","Independiente",1991,1,25,31,"Entre 1991 a 2000","10"
"Los Lagos",10010261,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES SAN PEDRO","ACTIVO",NA,14,0,1991-05-29,NA,"IPT PUERTO MONTT",NA,14,"40 o menos","Independiente",1991,5,29,30,"Entre 1991 a 2000","10"
"Los Lagos",10010272,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, BUZOS, ASISTENTES DE BUZOS, MARISCADORES Y RAMOS AFINES ""RIO MAULLIN""","ACTIVO",NA,33,0,1991-10-04,NA,"IPT PUERTO MONTT",NA,33,"40 o menos","Independiente",1991,10,4,30,"Entre 1991 a 2000","10"
"Los Lagos",10010276,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, BUZOS, MARISCADORES, ASISTENTES DE BUZOS RAICES DE CAPITANES","ACTIVO",NA,7,18,1992-01-27,NA,"IPT PUERTO MONTT",NA,25,"40 o menos","Independiente",1992,1,27,30,"Entre 1991 a 2000","10"
"Los Lagos",10010278,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES Y RAMOS AFINES BAHIA LENCA","ACTIVO",NA,17,9,1992-01-25,NA,"IPT PUERTO MONTT",NA,26,"40 o menos","Independiente",1992,1,25,30,"Entre 1991 a 2000","10"
"Los Lagos",10010281,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES Y RAMOS AFINES DE LA LOCALIDAD DE CHAICAS","ACTIVO",NA,63,0,1992-03-07,NA,"IPT PUERTO MONTT",NA,63,"Entre 51 y 100","Independiente",1992,3,7,30,"Entre 1991 a 2000","10"
"Los Lagos",10010282,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES Y RAMOS AFINES NUEVA ESPERANZA DE PUERTO BONITO","ACTIVO",NA,23,8,1992-03-07,NA,"IPT PUERTO MONTT",NA,31,"40 o menos","Independiente",1992,3,7,30,"Entre 1991 a 2000","10"
"Los Lagos",10010305,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, ALGUEROS EL FUTURO DE LA COMUNA DE MAULLIN","ACTIVO",NA,15,3,1992-09-01,NA,"IPT PUERTO MONTT",NA,18,"40 o menos","Independiente",1992,9,1,29,"Entre 1991 a 2000","10"
"Los Lagos",10010317,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, BUZOS, ASISTENTES DE BUZOS, ARMADORES Y RAMOS SIMILARES ""EL PACIFICO"" DE LA COMUNA DE MAULLIN.","ACTIVO",NA,35,1,1993-10-02,NA,"IPT PUERTO MONTT",NA,36,"40 o menos","Independiente",1993,10,2,28,"Entre 1991 a 2000","10"
"Los Lagos",10010320,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES Y ACUICULTORES ""CHANGUE""","ACTIVO",NA,5,8,1993-11-20,NA,"IPT PUERTO MONTT",NA,13,"40 o menos","Independiente",1993,11,20,28,"Entre 1991 a 2000","10"
"Los Lagos",10010322,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORAS ARTESANALES Y ALGUERAS LAS CARMELITAS","ACTIVO",NA,0,8,1993-12-14,NA,"IPT PUERTO MONTT",NA,8,"40 o menos","Independiente",1993,12,14,28,"Entre 1991 a 2000","10"
"Los Lagos",10010323,"SINDICATO DE TRABAJADORES INDEPENDIENTES .BUZOS ASISTENTES Y PESCADORES MAR BRAVA","ACTIVO",NA,55,0,1993-12-16,NA,"IPT PUERTO MONTT",NA,55,"Entre 51 y 100","Independiente",1993,12,16,28,"Entre 1991 a 2000","10"
"Los Lagos",10010326,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES ""ASTI - MAR"" ASTILLEROS, COMUNA DE MAULLIN","ACTIVO",NA,25,0,1994-01-10,NA,"IPT PUERTO MONTT",NA,25,"40 o menos","Independiente",1994,1,10,28,"Entre 1991 a 2000","10"
"Los Lagos",10010333,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES,BUZOS Y RAMOS AFINES ISLA LOS TOROS","ACTIVO",NA,16,6,1994-07-09,NA,"IPT PUERTO MONTT",NA,22,"40 o menos","Independiente",1994,7,9,27,"Entre 1991 a 2000","10"
"Los Lagos",10010341,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESACADORES ARTESANALES, BUZOS MARISCADORES, ASISTENTES DE BUZOS, ALGUEROS, RECOLECTORES DE ORILLA Y RAMOS AFINES LA PAMPINA","ACTIVO",NA,7,18,1994-10-01,NA,"IPT PUERTO MONTT",NA,25,"40 o menos","Independiente",1994,10,1,27,"Entre 1991 a 2000","10"
"Los Lagos",10010345,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES, BUZOS MARISCADORES, ASISTENTES DE BUZOS, RECOLECTORES DE ORILLA, ALGUEROS Y RAMOS AFINES ""MAR AZUL LOS COIGUES""","ACTIVO",NA,10,10,1994-11-11,NA,"IPT PUERTO MONTT",NA,20,"40 o menos","Independiente",1994,11,11,27,"Entre 1991 a 2000","10"
"Los Lagos",10010349,"SINDICATO DE TRABAJADORES INDEPENDIENTE PESCADORES Y PEQUENOS AGRICULTORES MAR Y CIELO","ACTIVO",NA,19,7,1994-12-28,NA,"IPT PUERTO MONTT",NA,26,"40 o menos","Independiente",1994,12,28,27,"Entre 1991 a 2000","10"
"Los Lagos",10010351,"SINDICATO DE TRABAJADORES INDEPENDIENTES DE LA PESCA ARTESANAL Y ACUICULTURA PUNTILLA PICHICOLO","ACTIVO",NA,11,4,1995-01-04,NA,"IPT PUERTO MONTT",NA,15,"40 o menos","Independiente",1995,1,4,27,"Entre 1991 a 2000","10"
"Los Lagos",10010368,"SINDICATO DE TRABAJADORES INDEPENDIENTES PESCADORES ARTESANALES ISLA TABON","ACTIVO",NA,24,1,1995-12-03,NA,"IPT PUERTO MONTT",NA,25,"40 o menos","Independiente",1995,12,3,26,"Entre 1991 a 2000","10"
